time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-23T19:33:14.662Z,38.5052,-118.4261,6.7,1.2,ml,15,140.18,0.099,0.1424,nn,nn00786253,2020-11-26T00:22:33.120Z,"17 km E of Hawthorne, Nevada",earthquake,,1.6,0.26,4,reviewed,nn,nn
2020-11-23T19:19:36.310Z,42.7396667,-111.718,9.93,1.24,md,10,160,0.4556,0.2,uu,uu60419437,2020-11-24T16:04:29.480Z,"southern Idaho",earthquake,0.89,1.69,0.131,5,reviewed,uu,uu
2020-11-23T19:18:48.930Z,38.1667,-117.8797,4.8,1.4,ml,11,101.57,0.004,0.06,nn,nn00785926,2020-11-23T19:48:43.121Z,"31 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-23T19:18:42.900Z,33.913,-117.0731667,8.09,0.78,ml,29,53,0.07745,0.17,ci,ci39475071,2020-11-23T19:53:15.411Z,"9km SSW of Calimesa, CA",earthquake,0.22,1.14,0.122,15,reviewed,ci,ci
2020-11-23T19:18:28.590Z,37.6401667,-118.9646667,3.07,0.29,md,17,69,0.02208,0.06,nc,nc73486271,2020-11-24T22:01:04.174Z,"1km ENE of Mammoth Lakes, CA",earthquake,0.24,0.64,0.13,12,reviewed,nc,nc
2020-11-23T19:14:40.770Z,58.3369,-151.2484,35.5,2.6,ml,,,,0.97,ak,ak020f2ro5n1,2020-11-23T19:43:35.040Z,"87 km ENE of Ouzinkie, Alaska",earthquake,,20.7,,,automatic,ak,ak
2020-11-23T19:11:47.760Z,34.0335,-117.2466667,13.78,0.9,ml,36,57,0.08307,0.15,ci,ci39475063,2020-11-25T18:07:14.967Z,"2km SE of Loma Linda, CA",earthquake,0.22,0.48,0.088,10,reviewed,ci,ci
2020-11-23T19:11:27.330Z,38.1703,-117.8867,4.5,1.1,ml,11,67.82,0.002,0.1,nn,nn00785924,2020-11-23T19:20:02.244Z,"31 km SE of Mina, Nevada",earthquake,,7.4,,,automatic,nn,nn
2020-11-23T19:03:40.530Z,38.2097,-117.9693,7.8,0.9,ml,9,114.83,0.056,0.1,nn,nn00785922,2020-11-23T19:13:23.084Z,"23 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-23T19:03:35.360Z,38.7495003,-122.7265015,1.18,2.08,md,27,70,0.01214,0.11,nc,nc73486261,2020-11-23T20:25:07.216Z,"4km SE of The Geysers, CA",earthquake,0.32,0.45,0.07,13,automatic,nc,nc
2020-11-23T19:02:28.880Z,38.165,-117.849,6.3,1.6,ml,16,76.53,0.003,0.12,nn,nn00785919,2020-11-23T19:06:03.865Z,"33 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-23T18:53:06.190Z,17.9253,-66.9153,13,2.49,md,12,222,0.0615,0.1,pr,pr2020328011,2020-11-23T21:59:17.266Z,"5 km S of Guánica, Puerto Rico",earthquake,0.71,0.35,0.21,9,reviewed,pr,pr
2020-11-23T18:47:11.320Z,38.1417,-118.0745,6.3,1.9,ml,20,78.32,0.028,0.12,nn,nn00785914,2020-11-23T19:03:05.763Z,"27 km S of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-11-23T18:41:54.120Z,33.3601667,-116.8741667,19.73,0.67,ml,28,40,0.01165,0.15,ci,ci39475039,2020-11-25T17:57:27.226Z,"1km WNW of Palomar Observatory, CA",earthquake,0.24,0.58,0.133,12,reviewed,ci,ci
2020-11-23T18:36:21.920Z,19.3828333333333,-155.238333333333,1.96,2.12,ml,32,77,,0.1,hv,hv72241977,2020-11-23T20:46:33.240Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.19,0.162308087399007,10,reviewed,hv,hv
2020-11-23T18:35:55.060Z,51.8616666666667,-177.796666666667,-1.67,1.37,ml,4,266,,0.11,av,av91012793,2020-11-24T21:02:28.510Z,"80 km W of Adak, Alaska",earthquake,2.15,2.62,0.113699439994691,4,reviewed,av,av
2020-11-23T18:30:39.271Z,69.5007,-144.4956,8.3,2.4,ml,,,,0.57,ak,ak020f2r65r4,2020-11-24T02:41:38.175Z,"78 km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-11-23T18:30:07.800Z,38.8301659,-122.8768311,1.89,0.34,md,12,72,0.009564,0.02,nc,nc73486256,2020-11-23T18:54:05.449Z,"12km WNW of The Geysers, CA",earthquake,0.32,0.51,0.25,2,automatic,nc,nc
2020-11-23T18:24:44.910Z,44.3386667,-115.0221667,4.53,1.89,ml,9,113,0.136,0.16,mb,mb80477254,2020-11-23T19:24:09.690Z,"15 km NNW of Stanley, Idaho",earthquake,0.41,1.83,0.233,9,reviewed,mb,mb
2020-11-23T18:19:14.290Z,38.7456665,-122.7021637,1.39,1.06,md,8,141,0.02259,0.02,nc,nc73486251,2020-11-23T19:19:04.577Z,"3km SSW of Anderson Springs, CA",earthquake,0.95,1.31,0.6,3,automatic,nc,nc
2020-11-23T18:12:11.600Z,51.8576666666667,-177.781,4.18,1.25,ml,4,277,,0.05,av,av91012788,2020-11-24T20:58:57.810Z,"79 km W of Adak, Alaska",earthquake,0.69,0.83,0.167188091548047,4,reviewed,av,av
2020-11-23T18:03:54.010Z,51.8583333333333,-177.788666666667,2.47,1.43,ml,5,272,,0.12,av,av91012783,2020-11-24T20:56:17.240Z,"79 km W of Adak, Alaska",earthquake,0.7,0.62,0.268564129362701,5,reviewed,av,av
2020-11-23T18:00:13.020Z,44.3228333,-115.023,4.97,2,ml,12,140,0.121,0.19,mb,mb80477249,2020-11-23T23:28:51.060Z,"13 km NNW of Stanley, Idaho",earthquake,0.84,1.66,0.238,12,reviewed,mb,mb
2020-11-23T18:00:12.839Z,38.5046,-118.4223,7.7,0.3,ml,12,141.17,0.096,0.1189,nn,nn00786249,2020-11-26T00:10:13.575Z,"17 km E of Hawthorne, Nevada",earthquake,,2.4,0,1,reviewed,nn,nn
2020-11-23T17:57:32.850Z,35.6871667,-117.5026667,5.11,1.6,ml,29,72,0.1057,0.14,ci,ci39474991,2020-11-25T17:50:54.201Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.43,0.135,16,reviewed,ci,ci
2020-11-23T17:54:54.480Z,33.4911667,-116.782,6.87,0.35,ml,16,65,0.08292,0.15,ci,ci39474983,2020-11-24T04:29:47.698Z,"9km NE of Aguanga, CA",earthquake,0.27,0.79,0.015,4,reviewed,ci,ci
2020-11-23T17:53:37.490Z,51.8601666666667,-177.769166666667,4.12,1.31,ml,5,179,,0.08,av,av91012758,2020-11-24T03:20:15.730Z,"78 km W of Adak, Alaska",earthquake,0.36,1,0.198730725228755,5,reviewed,av,av
2020-11-23T17:53:04.940Z,51.8598333333333,-177.769833333333,4.15,1.79,ml,7,160,,0.07,av,av91012753,2020-11-24T03:17:35.100Z,"78 km W of Adak, Alaska",earthquake,0.32,0.92,0.105711000244387,7,reviewed,av,av
2020-11-23T17:52:45.810Z,46.7391667,-112.5435,3.22,0.38,ml,8,120,0.134,0.09,mb,mb80477409,2020-11-24T16:53:00.980Z,"16 km NNE of Avon, Montana",earthquake,0.6,0.78,,0,reviewed,mb,mb
2020-11-23T17:52:35.680Z,51.8581666666667,-177.772,4.05,1.95,ml,8,158,,0.09,av,av91147241,2020-11-24T03:15:19.550Z,"78 km W of Adak, Alaska",earthquake,0.31,0.95,0.172741578566884,8,reviewed,av,av
2020-11-23T17:51:38.491Z,38.1778,-117.8768,9.9,0.9,ml,19,104.67,0.016,0.16,nn,nn00785911,2020-11-24T02:28:29.696Z,"31 km SE of Mina, Nevada",earthquake,,0.8,0.25,7,reviewed,nn,nn
2020-11-23T17:49:24.098Z,38.5074,-118.4177,8.6,0,ml,12,143.99,0.096,0.1494,nn,nn00786248,2020-11-25T23:51:45.557Z,"18 km E of Hawthorne, Nevada",earthquake,,2.5,0,1,reviewed,nn,nn
2020-11-23T17:43:38.148Z,38.5057,-118.4258,5.9,1.2,ml,18,134.65,0.099,0.1482,nn,nn00785909,2020-11-25T23:42:31.068Z,"17 km E of Hawthorne, Nevada",earthquake,,1.3,0.19,7,reviewed,nn,nn
2020-11-23T17:36:02.210Z,33.6816667,-117.0245,12.87,0.97,ml,39,47,0.0326,0.16,ci,ci39474975,2020-11-25T17:45:53.879Z,"6km ESE of Winchester, CA",earthquake,0.2,0.35,0.083,21,reviewed,ci,ci
2020-11-23T17:35:08.803Z,38.5059,-118.4238,8.4,0.6,ml,12,141.25,0.098,0.1574,nn,nn00786124,2020-11-25T02:06:41.856Z,"17 km E of Hawthorne, Nevada",earthquake,,2.5,0.03,2,reviewed,nn,nn
2020-11-23T17:30:14.160Z,35.6873333,-117.5595,9.6,0.49,ml,12,111,0.09169,0.15,ci,ci39474967,2020-11-23T18:04:39.671Z,"13km NE of Ridgecrest, CA",earthquake,0.38,1.24,0.111,4,reviewed,ci,ci
2020-11-23T17:26:09.862Z,38.4879,-118.4474,7.1,0.6,ml,10,207.86,0.101,0.0651,nn,nn00786122,2020-11-25T01:54:21.740Z,"15 km ESE of Hawthorne, Nevada",earthquake,,5.6,0,1,reviewed,nn,nn
2020-11-23T17:20:17.850Z,19.230167388916,-155.373168945312,31.0200004577637,2.28,ml,42,159,,0.159999996,hv,hv72241902,2020-11-23T17:25:47.160Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.62,0.810000002,0.26,4,automatic,hv,hv
2020-11-23T17:17:25.796Z,38.5078,-118.4163,8.9,1.5,ml,15,144.59,0.096,0.1244,nn,nn00786121,2020-11-25T01:45:06.584Z,"18 km E of Hawthorne, Nevada",earthquake,,1.6,0.99,5,reviewed,nn,nn
2020-11-23T17:16:41.470Z,39.432,-110.3298333,-1.12,1.16,md,5,137,0.0087,0.05,uu,uu60419427,2020-11-24T16:34:21.730Z,"14 km SSE of Sunnyside, Utah",earthquake,0.99,0.39,0.17,5,reviewed,uu,uu
2020-11-23T17:12:06.570Z,36.4435,-117.9645,2.38,1.25,ml,18,69,0.09333,0.2,ci,ci39474951,2020-11-23T19:09:41.953Z,"18km NNE of Olancha, CA",earthquake,0.3,0.62,0.179,6,reviewed,ci,ci
2020-11-23T17:11:26.236Z,39.9261,-120.0669,6.3,1,ml,7,151.04,0.187,0.1991,nn,nn00786120,2020-11-25T01:35:51.323Z,"11 km SSE of Doyle, California",earthquake,,4.5,0.28,6,reviewed,nn,nn
2020-11-23T16:57:48.550Z,34.4653333,-117.9651667,8.73,0.37,ml,6,107,0.01823,0.05,ci,ci39474943,2020-11-23T17:53:06.593Z,"6km SSE of Littlerock, CA",earthquake,0.24,0.37,0.162,3,reviewed,ci,ci
2020-11-23T16:57:01.783Z,39.9323,-120.0682,8.2,0.7,ml,6,192.48,0.187,0.1347,nn,nn00785960,2020-11-24T02:28:54.298Z,"11 km SSE of Doyle, California",earthquake,,6.7,0.41,5,reviewed,nn,nn
2020-11-23T16:51:40.210Z,33.0461667,-116.392,6.17,1.05,ml,45,63,0.04969,0.18,ci,ci39474935,2020-11-25T17:37:54.856Z,"20km E of Julian, CA",earthquake,0.19,0.45,0.142,23,reviewed,ci,ci
2020-11-23T16:33:56.230Z,19.2103333333333,-155.445833333333,37.14,1.77,md,40,125,,0.11,hv,hv72241872,2020-11-23T20:23:42.300Z,"Island of Hawaii, Hawaii",earthquake,0.47,0.63,0.0412132171704167,15,reviewed,hv,hv
2020-11-23T16:27:41.928Z,61.5362,-149.9257,44.9,1.7,ml,,,,0.87,ak,ak020f2pyn80,2020-11-23T17:08:04.560Z,"2 km NE of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-23T16:17:59.170Z,19.4023342132568,-155.270172119141,0.629999995231628,1.76,ml,16,62,,0.140000001,hv,hv72241847,2020-11-23T16:23:31.870Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.25999999,0.2,3,automatic,hv,hv
2020-11-23T16:13:15.309Z,38.4847,-118.4507,7.3,0.5,ml,11,211.01,0.102,0.0745,nn,nn00785959,2020-11-24T02:28:52.932Z,"15 km ESE of Hawthorne, Nevada",earthquake,,3.7,0,1,reviewed,nn,nn
2020-11-23T16:13:06.060Z,18.7548,-65.098,54,3.37,md,7,339,0.9691,0.21,pr,pr2020328010,2020-11-23T18:13:41.128Z,"48 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.87,8.27,0.06,4,reviewed,pr,pr
2020-11-23T16:10:13.709Z,38.4842,-118.4453,7.3,0.5,ml,10,208.68,0.098,0.1138,nn,nn00785956,2020-11-24T02:28:51.765Z,"16 km ESE of Hawthorne, Nevada",earthquake,,4.8,0,1,reviewed,nn,nn
2020-11-23T16:03:27.446Z,38.5018,-118.434,6.3,1,ml,13,138.83,0.101,0.1654,nn,nn00786118,2020-11-25T01:23:29.824Z,"16 km E of Hawthorne, Nevada",earthquake,,2,0.36,4,reviewed,nn,nn
2020-11-23T16:02:59.384Z,38.501,-118.4336,5.9,1.2,ml,16,138.79,0.1,0.1589,nn,nn00785904,2020-11-25T01:17:19.580Z,"16 km E of Hawthorne, Nevada",earthquake,,1.8,0.36,5,reviewed,nn,nn
2020-11-23T16:00:21.040Z,48.5616666666667,-123.048833333333,18.28,1.02,ml,9,108,0.02843,0.24,uw,uw61692632,2020-11-23T22:13:39.460Z,"3 km NW of Friday Harbor, Washington",earthquake,0.87,1.17,0.196422567472353,3,reviewed,uw,uw
2020-11-23T15:54:30.670Z,35.6871667,-117.5241667,6.48,0.97,ml,10,112,0.1415,0.11,ci,ci39474871,2020-11-23T17:40:03.366Z,"14km SW of Searles Valley, CA",earthquake,0.42,1.11,0.095,11,reviewed,ci,ci
2020-11-23T15:50:11.850Z,38.8198318,-122.7783356,1.85,0.91,md,17,63,0.006815,0.03,nc,nc73486231,2020-11-23T16:58:04.591Z,"5km W of Cobb, CA",earthquake,0.24,0.47,0.15,3,automatic,nc,nc
2020-11-23T15:40:21.480Z,56.1208,164.4502,10,4.5,mb,,89,4.584,0.62,us,us6000crn6,2020-11-23T17:23:18.040Z,"123 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,9.7,1.9,0.07,60,reviewed,us,us
2020-11-23T15:35:43.850Z,33.6538333,-116.7501667,14.34,0.39,ml,15,104,0.0611,0.08,ci,ci39474863,2020-11-23T17:49:01.955Z,"10km SSW of Idyllwild, CA",earthquake,0.24,0.41,0.076,2,reviewed,ci,ci
2020-11-23T15:25:22.177Z,51.7129,179.6182,110.81,3,ml,,343,0.985,0.42,us,us6000crpl,2020-11-23T23:27:47.688Z,"259 km W of Adak, Alaska",earthquake,20.3,12.6,0.148,6,reviewed,us,us
2020-11-23T15:22:37.770Z,38.8235016,-122.8089981,2.75,0.55,md,10,92,0.0008471,0.01,nc,nc73486221,2020-11-23T15:37:06.043Z,"7km NW of The Geysers, CA",earthquake,0.38,1.05,,1,automatic,nc,nc
2020-11-23T15:13:19.000Z,17.9498,-66.931,11,2.13,md,7,212,0.0576,0.17,pr,pr2020328009,2020-11-23T15:26:39.787Z,"3 km SW of Guánica, Puerto Rico",earthquake,0.74,0.87,0.19,5,reviewed,pr,pr
2020-11-23T15:11:43.540Z,32.7488333,-115.814,5.37,1.74,ml,19,65,0.1237,0.23,ci,ci39474855,2020-11-23T17:40:29.538Z,"17km E of Ocotillo, CA",earthquake,0.41,1.11,0.159,29,reviewed,ci,ci
2020-11-23T15:05:17.190Z,36.45933333,-98.15866667,7.58,1.82,ml,78,41,0.1034796938,0.26,ok,ok2020xapj,2020-11-23T17:44:20.184Z,"8 km S of Goltry, Oklahoma",earthquake,,0.6,0.18,35,reviewed,ok,ok
2020-11-23T14:59:17.649Z,39.9307,-120.0642,7.3,1.2,ml,11,152.3,0.184,0.1494,nn,nn00785955,2020-11-24T02:28:50.596Z,"11 km SSE of Doyle, California",earthquake,,3.1,0.13,7,reviewed,nn,nn
2020-11-23T14:56:28.320Z,37.4792,-118.0212,4.9,1.7,ml,8,240.14,0.69,0.14,nn,nn00785903,2020-11-23T16:05:05.100Z,"21 km S of Dyer, Nevada",earthquake,,14.1,,,automatic,nn,nn
2020-11-23T14:54:09.877Z,38.4887,-118.3704,9,0.7,ml,11,165.58,0.06,0.1299,nn,nn00785954,2020-11-24T02:28:49.119Z,"22 km E of Hawthorne, Nevada",earthquake,,2.3,0,1,reviewed,nn,nn
2020-11-23T14:53:03.620Z,47.7655,-113.6225,5.87,0.44,ml,10,157,0.28,0.11,mb,mb80477274,2020-11-23T20:47:42.210Z,"24 km SE of Swan Lake, Montana",earthquake,0.61,7.96,,0,reviewed,mb,mb
2020-11-23T14:40:26.920Z,33.491,-116.7921667,5.4,0.4,ml,27,36,0.02238,0.12,ci,ci39474831,2020-11-25T17:29:36.547Z,"9km NE of Aguanga, CA",earthquake,0.16,0.47,0.168,12,reviewed,ci,ci
2020-11-23T14:36:51.250Z,33.4035,-116.9628333,8.36,0.54,ml,24,47,0.05948,0.17,ci,ci39474823,2020-11-25T17:21:14.316Z,"10km WSW of Aguanga, CA",earthquake,0.24,0.68,0.064,8,reviewed,ci,ci
2020-11-23T14:11:33.890Z,38.8041649,-122.7716675,1.51,0.55,md,7,107,0.009988,0.01,nc,nc73486211,2020-11-23T14:26:05.606Z,"3km NNW of The Geysers, CA",earthquake,0.49,1.01,,1,automatic,nc,nc
2020-11-23T14:10:06.120Z,36.35616667,-97.35216667,7.52,1.9,ml,89,35,0,0.22,ok,ok2020xann,2020-11-23T14:25:15.589Z,"9 km NW of Perry, Oklahoma",earthquake,,0.6,0.23,40,reviewed,ok,ok
2020-11-23T14:09:06.030Z,37.7245,-118.7403333,13.28,2.9,mh,7,301,0.07489,0.24,nc,nc73486216,2020-11-29T01:55:53.408Z,"19km NNW of Toms Place, CA",earthquake,12.26,9.28,,0,reviewed,nc,nc
2020-11-23T13:53:14.100Z,38.1937,-117.758,11,1.1,ml,16,87.68,0.059,0.07,nn,nn00785896,2020-11-23T14:10:02.892Z,"37 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-23T13:49:18.799Z,36.9124,-104.8953,5,2.7,ml,,62,0.112,0.37,us,us6000crm4,2020-11-23T14:39:07.040Z,"24 km S of Weston, Colorado",earthquake,4.9,2,0.043,70,reviewed,us,us
2020-11-23T13:44:32.440Z,38.831501,-122.8195038,1.72,0.8,md,22,51,0.01094,0.02,nc,nc73486201,2020-11-23T13:46:11.113Z,"8km NW of The Geysers, CA",earthquake,0.2,0.44,0.09,3,automatic,nc,nc
2020-11-23T13:42:23.430Z,33.5048333,-116.4461667,2.84,0.53,ml,18,73,0.08821,0.14,ci,ci39474791,2020-11-23T14:28:29.514Z,"22km SW of La Quinta, CA",earthquake,0.24,1.78,0.11,13,reviewed,ci,ci
2020-11-23T13:41:45.289Z,28.5901,87.2014,10,4.4,mb,,98,0.716,0.5,us,us6000crma,2020-11-23T14:53:16.040Z,"80 km NNE of Lobujya, Nepal",earthquake,7.6,1.9,0.102,28,reviewed,us,us
2020-11-23T13:41:37.595Z,60.1763,-152.9791,134.5,2.5,ml,,,,0.74,ak,ak020f2o9c3j,2020-11-23T21:44:10.228Z,"73 km WNW of Happy Valley, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-23T13:40:42.160Z,38.7481651,-122.7051697,1.79,1.47,md,20,136,0.02042,0.04,nc,nc73486196,2020-11-23T14:12:06.529Z,"3km SSW of Anderson Springs, CA",earthquake,0.3,0.37,0.1,9,automatic,nc,nc
2020-11-23T13:39:51.720Z,38.7480011,-122.7036667,1.67,1.29,md,10,137,0.02044,0.04,nc,nc73486191,2020-11-23T16:08:04.265Z,"3km SSW of Anderson Springs, CA",earthquake,0.37,0.54,0.1,5,automatic,nc,nc
2020-11-23T13:32:22.750Z,41.2943333,-112.7251667,5.96,0.96,md,16,158,0.2084,0.09,uu,uu60419422,2020-11-23T15:07:15.140Z,"52 km WNW of Hooper, Utah",earthquake,0.41,2.09,0.225,13,reviewed,uu,uu
2020-11-23T13:30:20.240Z,38.7478333,-122.7060013,1.49,2.67,md,30,60,0.02015,0.06,nc,nc73486181,2020-11-24T11:02:58.469Z,"3km SSW of Anderson Springs, CA",earthquake,0.27,0.37,0.12,13,automatic,nc,nc
2020-11-23T13:22:10.646Z,62.7773,-143.619,11,1.5,ml,,,,0.94,ak,ak020f2o57fl,2020-11-23T13:26:56.933Z,"17 km SSE of Mentasta Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-23T13:20:22.670Z,38.8216667,-122.7891693,1.15,0.55,md,8,122,0.0107,0.01,nc,nc73486176,2020-11-23T13:51:07.608Z,"6km NNW of The Geysers, CA",earthquake,0.48,1.03,,1,automatic,nc,nc
2020-11-23T13:15:53.210Z,44.8035,-111.551,13.09,0.99,md,20,80,0.09,0.18,mb,mb80477219,2020-11-23T16:01:41.610Z,"28 km W of Hebgen Lake Estates, Montana",earthquake,0.52,0.88,0.179,9,reviewed,mb,mb
2020-11-23T13:15:17.330Z,38.7898331,-122.7818298,3.66,0.56,md,10,119,0.005814,0.02,nc,nc73486171,2020-11-23T13:40:05.376Z,"3km WNW of The Geysers, CA",earthquake,0.64,1.56,,1,automatic,nc,nc
2020-11-23T13:13:40.210Z,35.7511667,-117.5675,4,1.46,ml,33,57,0.0689,0.13,ci,ci39474775,2020-11-25T17:05:06.936Z,"15km W of Searles Valley, CA",earthquake,0.17,0.42,0.087,20,reviewed,ci,ci
2020-11-23T13:12:10.160Z,38.1452,-117.9688,1,0.5,ml,9,132.51,0.01,0.15,nn,nn00785890,2020-11-23T13:41:01.877Z,"29 km SSE of Mina, Nevada",earthquake,,5.1,,,automatic,nn,nn
2020-11-23T13:06:20.416Z,38.1853,-117.7354,11.4,2.4,ml,24,71.56,0.043,0.1112,nn,nn00785888,2020-11-24T02:28:25.542Z,"39 km SE of Mina, Nevada",earthquake,,0.7,0.32,10,reviewed,nn,nn
2020-11-23T13:05:49.570Z,38.814167,-122.8178329,2.43,0.57,md,17,56,0.01032,0.03,nc,nc73486166,2020-11-23T13:30:06.327Z,"7km NW of The Geysers, CA",earthquake,0.29,0.75,0.01,2,automatic,nc,nc
2020-11-23T12:56:08.980Z,34.0461667,-117.2346667,13.61,0.85,ml,44,68,0.07135,0.17,ci,ci39474759,2020-11-23T17:35:11.452Z,"2km E of Loma Linda, CA",earthquake,0.2,0.48,0.111,14,reviewed,ci,ci
2020-11-23T12:55:38.160Z,46.741,-112.5416667,8.74,2.02,ml,24,62,0.132,0.17,mb,mb80477214,2020-11-23T15:18:49.870Z,"16 km NNE of Avon, Montana",earthquake,0.29,0.76,0.144,14,reviewed,mb,mb
2020-11-23T12:53:34.760Z,38.8213348,-122.8463364,2.18,0.37,md,10,120,0.009009,0.02,nc,nc73486161,2020-11-23T12:55:10.852Z,"9km WNW of The Geysers, CA",earthquake,0.41,0.75,0.24,2,automatic,nc,nc
2020-11-23T12:51:24.140Z,38.822834,-122.80867,2.5,1.99,md,39,37,0.001231,0.06,nc,nc73486156,2020-11-23T13:19:04.273Z,"7km NW of The Geysers, CA",earthquake,0.19,0.3,0.08,17,automatic,nc,nc
2020-11-23T12:50:33.570Z,35.8941667,-117.7201667,7.88,0.55,ml,10,101,0.078,0.12,ci,ci39474751,2020-11-23T14:29:16.377Z,"17km ESE of Little Lake, CA",earthquake,0.36,0.91,0.155,7,reviewed,ci,ci
2020-11-23T12:44:24.220Z,46.5023333333333,-119.3375,13.77,0.42,ml,16,62,0.05722,0.11,uw,uw61692617,2020-11-23T22:09:44.410Z,"17 km SW of Basin City, Washington",earthquake,0.24,0.48,0.0797587809164909,7,reviewed,uw,uw
2020-11-23T12:44:03.490Z,38.7786674,-122.7211685,1.89,0.94,md,10,82,0.01299,0.01,nc,nc73486151,2020-11-23T13:09:06.216Z,"3km W of Anderson Springs, CA",earthquake,0.31,0.71,0.08,3,automatic,nc,nc
2020-11-23T12:38:55.160Z,38.8201675,-122.8446655,2.14,0.57,md,15,75,0.008082,0.02,nc,nc73486146,2020-11-23T12:40:30.724Z,"9km WNW of The Geysers, CA",earthquake,0.25,0.5,0.01,3,automatic,nc,nc
2020-11-23T12:33:43.020Z,35.7101667,-117.5003333,6.82,0.98,ml,25,88,0.1173,0.12,ci,ci39474743,2020-11-25T16:57:53.875Z,"11km SW of Searles Valley, CA",earthquake,0.17,0.56,0.051,8,reviewed,ci,ci
2020-11-23T12:29:20.383Z,63.9349,-148.7942,0,1.8,ml,,,,0.79,ak,ak020f2nlal1,2020-11-23T12:41:02.024Z,"12 km NE of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-23T12:24:51.940Z,33.588,-116.8066667,7.41,0.4,ml,25,71,0.03598,0.12,ci,ci39474735,2020-11-25T16:44:04.806Z,"13km WNW of Anza, CA",earthquake,0.19,0.48,0.062,7,reviewed,ci,ci
2020-11-23T12:22:12.630Z,33.6781667,-116.716,14.85,0.45,ml,20,101,0.03295,0.17,ci,ci39474727,2020-11-23T14:29:48.146Z,"7km S of Idyllwild, CA",earthquake,0.54,0.63,0.143,10,reviewed,ci,ci
2020-11-23T12:19:41.540Z,35.881,-117.68,7.03,0.58,ml,17,85,0.07096,0.11,ci,ci39474719,2020-11-25T16:27:11.121Z,"21km ESE of Little Lake, CA",earthquake,0.18,0.47,0.068,5,reviewed,ci,ci
2020-11-23T12:17:55.960Z,38.199,-117.8552,9.8,0.5,ml,11,105.65,0.018,0.02,nn,nn00785887,2020-11-23T13:07:21.172Z,"30 km SE of Mina, Nevada",earthquake,,6.7,,,automatic,nn,nn
2020-11-23T12:13:41.640Z,38.8323326,-122.8093338,2.47,0.33,md,13,68,0.008943,0.01,nc,nc73486141,2020-11-23T12:15:15.467Z,"8km W of Cobb, CA",earthquake,0.35,0.96,0.23,2,automatic,nc,nc
2020-11-23T12:11:21.836Z,62.0401,-150.1501,21.7,1.8,ml,,,,0.58,ak,ak020f2nhfrl,2020-11-23T12:32:20.534Z,"20 km SW of Susitna North, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-23T12:10:20.400Z,38.8153343,-122.8075027,2.05,0.32,md,10,86,0.008296,0.01,nc,nc73486136,2020-11-23T12:11:55.546Z,"6km NW of The Geysers, CA",earthquake,0.38,0.74,0.23,2,automatic,nc,nc
2020-11-23T12:08:55.480Z,38.8201675,-122.8451691,2.08,0.75,md,19,75,0.00845,0.01,nc,nc73486131,2020-11-23T12:10:30.502Z,"9km WNW of The Geysers, CA",earthquake,0.21,0.43,0.15,3,automatic,nc,nc
2020-11-23T12:03:04.240Z,42.5528333,-111.4188333,2.27,1.33,md,12,119,0.3167,0.2,uu,uu60419407,2020-11-23T23:47:18.950Z,"8 km NNW of Georgetown, Idaho",earthquake,0.87,3.95,0.169,10,reviewed,uu,uu
2020-11-23T11:57:02.617Z,38.0476,-118.7876,3.9,1.6,ml,27,60.79,0.302,0.1219,nn,nn00785884,2020-11-24T02:28:21.648Z,"31 km ENE of Lee Vining, California",earthquake,,1.3,0.31,13,reviewed,nn,nn
2020-11-23T11:46:44.933Z,68.803,-142.8428,3.7,1.9,ml,,,,0.88,ak,ak020f2n3kb4,2020-11-23T11:59:46.947Z,"133 km ENE of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-23T11:43:28.710Z,35.8746667,-117.707,8.57,1.91,ml,35,32,0.08101,0.16,ci,ci39474687,2020-11-25T16:15:08.420Z,"19km ESE of Little Lake, CA",earthquake,0.16,0.45,0.18,29,reviewed,ci,ci
2020-11-23T11:36:45.050Z,46.1356666666667,-122.151833333333,6.69,0.2,ml,8,197,0.04351,0.07,uw,uw61692607,2020-11-23T22:03:56.910Z,"Washington",earthquake,0.56,1.1,0.00263786972415186,5,reviewed,uw,uw
